hycg,#genre#
睛彩篮球,http://221.220.130.93:9999/rtp/239.3.1.126:8001$北京联通
睛彩篮球,http://123.118.56.249:8686/rtp/239.3.1.126:8001$北京联通
文物宝库,http://www.yzddy.top:8800/rtp/239.49.0.209:8000$江苏电信
文物宝库,http://zczb.aylzline.top:8899/rtp/225.1.2.101:10600$河南联通
文物宝库,http://168250.xyz:1111/rtp/239.5.1.149:5000$天津电信
文物宝库,http://phmanet.com:9999/rtp/239.76.252.180:9000$湖南电信
文物宝库,http://phmanet.com:9999/rtp/239.76.245.180:1234$湖南电信
文物宝库,http://www.sclvip.top:8787/rtp/239.49.0.209:8000$江苏电信
文物宝库,http://www.andy-nas.top:8623/rtp/239.76.252.180:9000$湖南电信
文物宝库,http://www.andy-nas.top:8623/rtp/239.76.245.180:1234$湖南电信
文物宝库,http://www.lizhinas.top:10086/rtp/239.252.220.158:5140$江西电信
文物宝库,http://jxyxnk.x3322.net:4022/rtp/239.252.220.158:5140$江西电信
文物宝库,http://www.liyajun.top:7088/rtp/239.253.92.159:8070$河北联通
文物宝库,http://www.liyajun.top:7088/rtp/239.253.93.180:6437$河北联通
文物宝库,http://woc.iiiya.cn:18888/rtp/239.61.3.21:9646$福建电信
文物宝库,http://home.amucn.net:8800/rtp/239.49.0.209:8000$江苏电信
文物宝库,http://z.d4p.cn:8000/rtp/239.49.0.209:8000$江苏电信
文物宝库,http://www.zlizi.cn:4023/rtp/239.76.252.180:9000$湖南电信
文物宝库,http://www.zlizi.cn:4023/rtp/239.76.245.180:1234$湖南电信
文物宝库,http://0000505.xyz:8888/rtp/239.76.252.180:9000$湖南电信
文物宝库,http://0000505.xyz:8888/rtp/239.76.245.180:1234$湖南电信
文物宝库,http://sunny2017.xyz:7788/rtp/239.21.2.109:5002$山东电信
文物宝库,http://aylzsu.cn:9999/rtp/225.1.2.101:10600$河南联通
文物宝库,http://e1.woc.iiiya.cn:18888/rtp/239.61.3.21:9646$福建电信
文物宝库,http://hnzznas.xgpuplay.eu.org:8818/rtp/225.1.2.101:10600$河南联通
文物宝库,http://yhms.aylzline.top:8899/rtp/225.1.2.101:10600$河南联通
文物宝库,http://www.niuin.com:4022/rtp/239.21.2.109:5002$山东电信
文物宝库,http://www.huijie5421.cn:8800/rtp/239.49.0.209:8000$江苏电信
文物宝库,http://home.yulei.online:9999/rtp/226.0.2.110:8792$山西联通
文物宝库,http://www.sclvip.top:5566/rtp/239.49.0.209:8000$江苏电信
文物宝库,http://czkeji.vip:9000/rtp/239.252.220.158:5140$江西电信
文物宝库,http://60.4.30.55:8077/rtp/239.253.92.159:8070$河北联通
文物宝库,http://60.4.30.55:8077/rtp/239.253.93.180:6437$河北联通
文物宝库,http://114.226.212.148:5566/rtp/239.49.0.209:8000$江苏电信
文物宝库,http://180.109.94.149:4022/rtp/239.49.0.209:8000$江苏电信
文物宝库,http://117.86.49.60:7777/rtp/239.49.0.209:8000$江苏电信
文物宝库,http://222.189.167.42:4022/rtp/239.49.0.209:8000$江苏电信
文物宝库,http://144.255.16.170:6688/rtp/239.21.2.109:5002$山东电信
文物宝库,http://113.120.108.132:4000/rtp/239.21.2.109:5002$山东电信
文物宝库,http://114.226.212.149:8787/rtp/239.49.0.209:8000$江苏电信
文物宝库,http://49.77.20.134:8118/rtp/239.49.0.209:8000$江苏电信
文物宝库,http://114.226.212.148:8787/rtp/239.49.0.209:8000$江苏电信
文物宝库,http://114.231.22.171:55555/rtp/239.49.0.209:8000$江苏电信
文物宝库,http://121.238.250.95:8800/rtp/239.49.0.209:8000$江苏电信
文物宝库,http://171.119.205.232:6000/rtp/226.0.2.110:8792$山西联通
文物宝库,http://123.168.210.194:6777/rtp/239.21.2.109:5002$山东电信
乐游,hp/239.76.254.68:9000$湖南电信
乐游,http://www.yzddy.top:8800/rtp/239.49.1.173:6000$江苏电信
乐游,http://168250.xyz:1111/rtp/239.5.1.42:5000$天津电信
乐游,http://ipv4.hs.imyjy.cn:7088/rtp/233.50.201.185:5140$浙江电信
乐游,http://phmanet.com:9999/rtp/239.76.254.68:9000$湖南电信
乐游,http://www.sclvip.top:8787/rtp/239.49.1.173:6000$江苏电信
乐游,http://eversouthhangzhou.7766.org:8188/rtp/233.50.201.185:5140$浙江联通
乐游,http://www.lvyjay.win:4022/rtp/233.50.201.185:5140$浙江电信
乐游,http://zqh2333.top:2222/rtp/239.94.1.164:5140$四川电信
乐游,http://www.andy-nas.top:8623/rtp/239.76.254.68:9000$湖南电信
乐游,http://www.marcvision.xyz:8000/rtp/238.1.78.151:7080$安徽电信
乐游,http://esxi.juzhijian.com:8822/rtp/239.16.20.111:11110$河南电信
乐游,http://hs.hejd.net:7088/rtp/233.50.201.185:5140$浙江电信
乐游,http://www.liyajun.top:7088/rtp/239.253.93.224:6402$河北联通
乐游,http://home.amucn.net:8800/rtp/239.49.1.173:6000$江苏电信
乐游,http://z.d4p.cn:8000/rtp/239.49.1.173:6000$江苏电信
乐游,http://server.juzhijian.com:8822/rtp/239.16.20.111:11110$河南电信
乐游,http://101.wifi98.com:9001/rtp/232.0.0.108:1234$辽宁联通
乐游,http://www.liangcl.top:8686/rtp/233.50.201.185:5140$浙江电信
乐游,http://www.sjwyp.com:4022/rtp/239.254.201.200:6356$河北电信
乐游,http://share.xlangnan.cn:10316/rtp/239.254.201.200:6356$河北电信
乐游,http://www.zlizi.cn:4023/rtp/239.76.254.68:9000$湖南电信
乐游,http://www.rongrong.me:14022/rtp/233.18.204.47:5140$上海电信
乐游,http://0000505.xyz:8888/rtp/239.76.254.68:9000$湖南电信
乐游,http://sunny2017.xyz:7788/rtp/239.21.2.104:5002$山东电信
乐游,http://hs.imyjy.cn:7088/rtp/233.50.201.185:5140$浙江电信
乐游,http://youngx.top:4022/rtp/233.18.204.47:5140$上海电信
乐游,http://sdray.gicp.net:8822/rtp/239.16.20.111:11110$河南电信
乐游,http://emby.xlangnan.cn:10316/rtp/239.254.201.200:6356$河北电信
乐游,http://www.niuin.com:4022/rtp/239.21.2.104:5002$山东电信
乐游,http://liuwenxiaokevin.top:14044/rtp/233.18.204.47:5140$上海电信
乐游,http://l3.negative.video:50000/rtp/233.50.201.185:5140$浙江电信
乐游,http://yyf1991.top:9999/rtp/233.18.204.47:5140$上海电信
乐游,http://www.huijie5421.cn:8800/rtp/239.49.1.173:6000$江苏电信
乐游,http://home.yulei.online:9999/rtp/226.0.2.77:8528$山西联通
乐游,http://dsm.xlangnan.cn:10316/rtp/239.254.201.200:6356$河北电信
乐游,http://wan1.tangwudi.cc:47859/rtp/239.94.1.164:5140$四川电信
乐游,http://www.sclvip.top:5566/rtp/239.49.1.173:6000$江苏电信
乐游,http://www.negative.top:50000/rtp/233.50.201.185:5140$浙江电信
乐游,http://raytitor.cn:8888/rtp/233.18.204.47:5140$上海电信
乐游,http://171.213.208.76:8088/rtp/239.94.1.164:5140$四川电信
乐游,http://171.213.146.152:4022/rtp/239.94.1.164:5140$四川电信
乐游,http://182.135.0.195:888/rtp/239.94.1.164:5140$四川电信
乐游,http://223.167.230.46:4022/rtp/233.18.204.47:5140$上海电信
乐游,http://116.237.61.115:4022/rtp/233.18.204.47:5140$上海电信
乐游,http://60.4.30.55:8077/rtp/239.253.93.224:6402$河北联通
乐游,http://114.226.212.148:5566/rtp/239.49.1.173:6000$江苏电信
乐游,http://180.109.94.149:4022/rtp/239.49.1.173:6000$江苏电信
乐游,http://117.86.49.60:7777/rtp/239.49.1.173:6000$江苏电信
乐游,http://222.189.167.42:4022/rtp/239.49.1.173:6000$江苏电信
生活时尚,hp/239.76.254.73:9000$湖南电信
生活时尚,http://www.yzddy.top:8800/rtp/239.49.1.181:6000$江苏电信
生活时尚,http://168250.xyz:1111/rtp/239.5.1.41:5000$天津电信
生活时尚,http://ipv4.hs.imyjy.cn:7088/rtp/233.50.201.187:5140$浙江电信
生活时尚,http://ipv4.hs.imyjy.cn:7088/rtp/233.50.200.15:5140$浙江电信
生活时尚,http://phmanet.com:9999/rtp/239.76.254.73:9000$湖南电信
生活时尚,http://www.sclvip.top:8787/rtp/239.49.1.181:6000$江苏电信
生活时尚,http://eversouthhangzhou.7766.org:8188/rtp/233.50.201.187:5140$浙江联通
生活时尚,http://www.lvyjay.win:4022/rtp/233.50.201.187:5140$浙江电信
生活时尚,http://www.lvyjay.win:4022/rtp/233.50.200.15:5140$浙江电信
生活时尚,http://pve.iszbd.com:4022/rtp/225.0.4.241:7980$重庆联通
生活时尚,http://zqh2333.top:2222/rtp/239.94.1.146:5140$四川电信
生活时尚,http://www.andy-nas.top:8623/rtp/239.76.254.73:9000$湖南电信
生活时尚,http://www.marcvision.xyz:8000/rtp/238.1.78.155:7112$安徽电信
生活时尚,http://esxi.juzhijian.com:8822/rtp/239.16.20.114:11140$河南电信
生活时尚,http://nas.yzzdxc.cn:16666/rtp/239.37.0.240:5540$吉林电信
生活时尚,http://hs.hejd.net:7088/rtp/233.50.201.187:5140$浙江电信
生活时尚,http://hs.hejd.net:7088/rtp/233.50.200.15:5140$浙江电信
生活时尚,http://www.liyajun.top:7088/rtp/239.253.93.226:6404$河北联通
生活时尚,http://home.amucn.net:8800/rtp/239.49.1.181:6000$江苏电信
生活时尚,http://z.d4p.cn:8000/rtp/239.49.1.181:6000$江苏电信
生活时尚,http://server.juzhijian.com:8822/rtp/239.16.20.114:11140$河南电信
生活时尚,http://kms.yzzdxc.cn:16666/rtp/239.37.0.240:5540$吉林电信
生活时尚,http://101.wifi98.com:9001/rtp/232.0.0.107:1234$辽宁联通
生活时尚,http://www.liangcl.top:8686/rtp/233.50.201.187:5140$浙江电信
生活时尚,http://www.liangcl.top:8686/rtp/233.50.200.15:5140$浙江电信
生活时尚,http://www.sjwyp.com:4022/rtp/239.254.201.166:6359$河北电信
生活时尚,http://share.xlangnan.cn:10316/rtp/239.254.201.166:6359$河北电信
生活时尚,http://www.zlizi.cn:4023/rtp/239.76.254.73:9000$湖南电信
生活时尚,http://www.rongrong.me:14022/rtp/233.18.204.45:5140$上海电信
生活时尚,http://0000505.xyz:8888/rtp/239.76.254.73:9000$湖南电信
生活时尚,http://sunny2017.xyz:7788/rtp/239.21.2.103:5002$山东电信
生活时尚,http://hs.imyjy.cn:7088/rtp/233.50.201.187:5140$浙江电信
生活时尚,http://hs.imyjy.cn:7088/rtp/233.50.200.15:5140$浙江电信
生活时尚,http://tv.yzzdxc.cn:16666/rtp/239.37.0.240:5540$吉林电信
生活时尚,http://youngx.top:4022/rtp/233.18.204.45:5140$上海电信
生活时尚,http://sdray.gicp.net:8822/rtp/239.16.20.114:11140$河南电信
生活时尚,http://emby.xlangnan.cn:10316/rtp/239.254.201.166:6359$河北电信
生活时尚,http://www.niuin.com:4022/rtp/239.21.2.103:5002$山东电信
生活时尚,http://liuwenxiaokevin.top:14044/rtp/233.18.204.45:5140$上海电信
生活时尚,http://l3.negative.video:50000/rtp/233.50.201.187:5140$浙江电信
生活时尚,http://l3.negative.video:50000/rtp/233.50.200.15:5140$浙江电信
生活时尚,http://yyf1991.top:9999/rtp/233.18.204.45:5140$上海电信
生活时尚,http://www.huijie5421.cn:8800/rtp/239.49.1.181:6000$江苏电信
生活时尚,http://home.yulei.online:9999/rtp/226.0.2.84:8584$山西联通
生活时尚,http://nas.iszbd.com:4022/rtp/225.0.4.241:7980$重庆联通
生活时尚,http://dsm.xlangnan.cn:10316/rtp/239.254.201.166:6359$河北电信
生活时尚,http://wan1.tangwudi.cc:47859/rtp/239.94.1.146:5140$四川电信
生活时尚,http://www.sclvip.top:5566/rtp/239.49.1.181:6000$江苏电信
生活时尚,http://www.negative.top:50000/rtp/233.50.201.187:5140$浙江电信
游戏风云,http://www.yzddy.top:8800/rtp/239.49.1.177:6000$江苏电信
游戏风云,http://168250.xyz:1111/rtp/239.5.1.36:5000$天津电信
游戏风云,http://ipv4.hs.imyjy.cn:7088/rtp/233.50.201.183:5140$浙江电信
游戏风云,http://ipv4.hs.imyjy.cn:7088/rtp/233.50.200.14:5140$浙江电信
游戏风云,http://phmanet.com:9999/rtp/239.76.254.71:9000$湖南电信
游戏风云,http://www.sclvip.top:8787/rtp/239.49.1.177:6000$江苏电信
游戏风云,http://eversouthhangzhou.7766.org:8188/rtp/233.50.201.183:5140$浙江联通
游戏风云,http://www.lvyjay.win:4022/rtp/233.50.201.183:5140$浙江电信
游戏风云,http://www.lvyjay.win:4022/rtp/233.50.200.14:5140$浙江电信
游戏风云,http://pve.iszbd.com:4022/rtp/225.0.4.237:7980$重庆联通
游戏风云,http://zqh2333.top:2222/rtp/239.94.1.46:5140$四川电信
游戏风云,http://www.andy-nas.top:8623/rtp/239.76.254.71:9000$湖南电信
游戏风云,http://www.marcvision.xyz:8000/rtp/238.1.78.81:6520$安徽电信
游戏风云,http://esxi.juzhijian.com:8822/rtp/239.16.20.112:11120$河南电信
游戏风云,http://nas.yzzdxc.cn:16666/rtp/239.37.0.243:5540$吉林电信
游戏风云,http://hs.hejd.net:7088/rtp/233.50.201.183:5140$浙江电信
游戏风云,http://hs.hejd.net:7088/rtp/233.50.200.14:5140$浙江电信
游戏风云,http://www.liyajun.top:7088/rtp/239.253.93.222:6400$河北联通
游戏风云,http://home.amucn.net:8800/rtp/239.49.1.177:6000$江苏电信
游戏风云,http://z.d4p.cn:8000/rtp/239.49.1.177:6000$江苏电信
游戏风云,http://server.juzhijian.com:8822/rtp/239.16.20.112:11120$河南电信
游戏风云,http://kms.yzzdxc.cn:16666/rtp/239.37.0.243:5540$吉林电信
游戏风云,http://101.wifi98.com:9001/rtp/232.0.0.127:1234$辽宁联通
游戏风云,http://www.liangcl.top:8686/rtp/233.50.201.183:5140$浙江电信
游戏风云,http://www.liangcl.top:8686/rtp/233.50.200.14:5140$浙江电信
游戏风云,http://www.zlizi.cn:4023/rtp/239.76.254.71:9000$湖南电信
游戏风云,http://www.rongrong.me:14022/rtp/233.18.204.44:5140$上海电信
游戏风云,http://0000505.xyz:8888/rtp/239.76.254.71:9000$湖南电信
游戏风云,http://sunny2017.xyz:7788/rtp/239.21.2.107:5002$山东电信
游戏风云,http://hs.imyjy.cn:7088/rtp/233.50.201.183:5140$浙江电信
游戏风云,http://hs.imyjy.cn:7088/rtp/233.50.200.14:5140$浙江电信
游戏风云,http://tv.yzzdxc.cn:16666/rtp/239.37.0.243:5540$吉林电信
游戏风云,http://youngx.top:4022/rtp/233.18.204.44:5140$上海电信
游戏风云,http://sdray.gicp.net:8822/rtp/239.16.20.112:11120$河南电信
游戏风云,http://www.niuin.com:4022/rtp/239.21.2.107:5002$山东电信
游戏风云,http://liuwenxiaokevin.top:14044/rtp/233.18.204.44:5140$上海电信
游戏风云,http://l3.negative.video:50000/rtp/233.50.201.183:5140$浙江电信
游戏风云,http://l3.negative.video:50000/rtp/233.50.200.14:5140$浙江电信
游戏风云,http://yyf1991.top:9999/rtp/233.18.204.44:5140$上海电信
游戏风云,http://www.huijie5421.cn:8800/rtp/239.49.1.177:6000$江苏电信
游戏风云,http://home.yulei.online:9999/rtp/226.0.2.78:8536$山西联通
游戏风云,http://nas.iszbd.com:4022/rtp/225.0.4.237:7980$重庆联通
游戏风云,http://wan1.tangwudi.cc:47859/rtp/239.94.1.46:5140$四川电信
游戏风云,http://www.sclvip.top:5566/rtp/239.49.1.177:6000$江苏电信
游戏风云,http://www.negative.top:50000/rtp/233.50.201.183:5140$浙江电信
游戏风云,http://www.negative.top:50000/rtp/233.50.200.14:5140$浙江电信
游戏风云,http://raytitor.cn:8888/rtp/233.18.204.44:5140$上海电信
游戏风云,http://171.213.208.76:8088/rtp/239.94.1.46:5140$四川电信
游戏风云,http://171.213.146.152:4022/rtp/239.94.1.46:5140$四川电信
凤凰卫视中文台,http://ipv4.hs.imyjy.cn:7088/rtp/233.50.202.35:5140$浙江电信
凤凰卫视中文台,http://phmanet.com:9999/rtp/239.76.253.135:9000$湖南电信
凤凰卫视中文台,http://phmanet.com:9999/rtp/239.76.246.134:1234$湖南电信
凤凰卫视中文台,http://eversouthhangzhou.7766.org:8188/rtp/233.50.200.191:5140$浙江联通
凤凰卫视中文台,http://www.lvyjay.win:4022/rtp/233.50.202.35:5140$浙江电信
凤凰卫视中文台,http://zqh2333.top:2222/rtp/239.94.2.51:5140$四川电信
凤凰卫视中文台,http://zqh2333.top:2222/rtp/239.94.2.52:5140$四川电信
凤凰卫视中文台,http://www.andy-nas.top:8623/rtp/239.76.253.135:9000$湖南电信
凤凰卫视中文台,http://www.andy-nas.top:8623/rtp/239.76.246.134:1234$湖南电信
凤凰卫视中文台,http://hs.hejd.net:7088/rtp/233.50.202.35:5140$浙江电信
凤凰卫视中文台,http://www.liyajun.top:7088/rtp/239.253.93.82:6248$河北联通
凤凰卫视中文台,http://woc.iiiya.cn:18888/rtp/239.61.2.184:9092$福建电信
凤凰卫视中文台,http://www.liangcl.top:8686/rtp/233.50.202.35:5140$浙江电信
凤凰卫视中文台,http://www.sjwyp.com:4022/rtp/239.254.201.2:5226$河北电信
凤凰卫视中文台,http://share.xlangnan.cn:10316/rtp/239.254.201.2:5226$河北电信
凤凰卫视中文台,http://www.zlizi.cn:4023/rtp/239.76.253.135:9000$湖南电信
凤凰卫视中文台,http://www.zlizi.cn:4023/rtp/239.76.246.134:1234$湖南电信
凤凰卫视中文台,http://0000505.xyz:8888/rtp/239.76.253.135:9000$湖南电信
凤凰卫视中文台,http://0000505.xyz:8888/rtp/239.76.246.134:1234$湖南电信
凤凰卫视中文台,http://sunny2017.xyz:7788/rtp/239.21.2.153:5002$山东电信
凤凰卫视中文台,http://hs.imyjy.cn:7088/rtp/233.50.202.35:5140$浙江电信
凤凰卫视中文台,http://e1.woc.iiiya.cn:18888/rtp/239.61.2.184:9092$福建电信
凤凰卫视中文台,http://emby.xlangnan.cn:10316/rtp/239.254.201.2:5226$河北电信
凤凰卫视中文台,http://www.niuin.com:4022/rtp/239.21.2.153:5002$山东电信
凤凰卫视中文台,http://l3.negative.video:50000/rtp/233.50.202.35:5140$浙江电信
凤凰卫视中文台,http://dsm.xlangnan.cn:10316/rtp/239.254.201.2:5226$河北电信
凤凰卫视中文台,http://wan1.tangwudi.cc:47859/rtp/239.94.2.51:5140$四川电信
凤凰卫视中文台,http://wan1.tangwudi.cc:47859/rtp/239.94.2.52:5140$四川电信
凤凰卫视中文台,http://www.negative.top:50000/rtp/233.50.202.35:5140$浙江电信
凤凰卫视中文台,http://171.213.208.76:8088/rtp/239.94.2.51:5140$四川电信
凤凰卫视中文台,http://171.213.208.76:8088/rtp/239.94.2.52:5140$四川电信
凤凰卫视中文台,http://171.213.146.152:4022/rtp/239.94.2.51:5140$四川电信
凤凰卫视中文台,http://171.213.146.152:4022/rtp/239.94.2.52:5140$四川电信
凤凰卫视中文台,http://182.135.0.195:888/rtp/239.94.2.51:5140$四川电信
凤凰卫视中文台,http://182.135.0.195:888/rtp/239.94.2.52:5140$四川电信
凤凰卫视中文台,http://60.4.30.55:8077/rtp/239.253.93.82:6248$河北联通
凤凰卫视中文台,http://123.157.31.182:7912/rtp/233.50.200.191:5140$浙江联通
凤凰卫视中文台,http://144.255.16.170:6688/rtp/239.21.2.153:5002$山东电信
凤凰卫视中文台,http://113.120.108.132:4000/rtp/239.21.2.153:5002$山东电信
凤凰卫视中文台,http://123.168.210.194:6777/rtp/239.21.2.153:5002$山东电信
凤凰卫视资讯台,http://ipv4.hs.imyjy.cn:7088/rtp/233.50.202.36:5140$浙江电信
凤凰卫视资讯台,http://phmanet.com:9999/rtp/239.76.246.135:1234$湖南电信
凤凰卫视资讯台,http://phmanet.com:9999/rtp/239.76.253.134:9000$湖南电信
凤凰卫视资讯台,http://eversouthhangzhou.7766.org:8188/rtp/233.50.200.192:5140$浙江联通
凤凰卫视资讯台,http://www.lvyjay.win:4022/rtp/233.50.202.36:5140$浙江电信
凤凰卫视资讯台,http://zqh2333.top:2222/rtp/239.94.2.49:5140$四川电信
凤凰卫视资讯台,http://zqh2333.top:2222/rtp/239.94.2.50:5140$四川电信
凤凰卫视资讯台,http://www.andy-nas.top:8623/rtp/239.76.246.135:1234$湖南电信
凤凰卫视资讯台,http://www.andy-nas.top:8623/rtp/239.76.253.134:9000$湖南电信
凤凰卫视资讯台,http://hs.hejd.net:7088/rtp/233.50.202.36:5140$浙江电信
凤凰卫视资讯台,http://www.liyajun.top:7088/rtp/239.253.93.83:6249$河北联通
凤凰卫视资讯台,http://woc.iiiya.cn:18888/rtp/239.61.2.183:9086$福建电信
凤凰卫视资讯台,http://www.liangcl.top:8686/rtp/233.50.202.36:5140$浙江电信
凤凰卫视资讯台,http://www.sjwyp.com:4022/rtp/239.254.201.3:5227$河北电信
凤凰卫视资讯台,http://share.xlangnan.cn:10316/rtp/239.254.201.3:5227$河北电信
凤凰卫视资讯台,http://www.zlizi.cn:4023/rtp/239.76.246.135:1234$湖南电信
凤凰卫视资讯台,http://www.zlizi.cn:4023/rtp/239.76.253.134:9000$湖南电信
凤凰卫视资讯台,http://0000505.xyz:8888/rtp/239.76.246.135:1234$湖南电信
凤凰卫视资讯台,http://0000505.xyz:8888/rtp/239.76.253.134:9000$湖南电信
凤凰卫视资讯台,http://sunny2017.xyz:7788/rtp/239.21.2.163:5002$山东电信
凤凰卫视资讯台,http://hs.imyjy.cn:7088/rtp/233.50.202.36:5140$浙江电信
凤凰卫视资讯台,http://e1.woc.iiiya.cn:18888/rtp/239.61.2.183:9086$福建电信
凤凰卫视资讯台,http://emby.xlangnan.cn:10316/rtp/239.254.201.3:5227$河北电信
凤凰卫视资讯台,http://www.niuin.com:4022/rtp/239.21.2.163:5002$山东电信
凤凰卫视资讯台,http://l3.negative.video:50000/rtp/233.50.202.36:5140$浙江电信
凤凰卫视资讯台,http://dsm.xlangnan.cn:10316/rtp/239.254.201.3:5227$河北电信
凤凰卫视资讯台,http://wan1.tangwudi.cc:47859/rtp/239.94.2.49:5140$四川电信
凤凰卫视资讯台,http://wan1.tangwudi.cc:47859/rtp/239.94.2.50:5140$四川电信
凤凰卫视资讯台,http://www.negative.top:50000/rtp/233.50.202.36:5140$浙江电信
凤凰卫视资讯台,http://171.213.208.76:8088/rtp/239.94.2.49:5140$四川电信
凤凰卫视资讯台,http://171.213.208.76:8088/rtp/239.94.2.50:5140$四川电信
凤凰卫视资讯台,http://171.213.146.152:4022/rtp/239.94.2.49:5140$四川电信
凤凰卫视资讯台,http://171.213.146.152:4022/rtp/239.94.2.50:5140$四川电信
凤凰卫视资讯台,http://182.135.0.195:888/rtp/239.94.2.49:5140$四川电信
凤凰卫视资讯台,http://182.135.0.195:888/rtp/239.94.2.50:5140$四川电信
凤凰卫视资讯台,http://60.4.30.55:8077/rtp/239.253.93.83:6249$河北联通
凤凰卫视资讯台,http://123.157.31.182:7912/rtp/233.50.200.192:5140$浙江联通
凤凰卫视资讯台,http://144.255.16.170:6688/rtp/239.21.2.163:5002$山东电信
凤凰卫视资讯台,http://113.120.108.132:4000/rtp/239.21.2.163:5002$山东电信
凤凰卫视资讯台,http://123.168.210.194:6777/rtp/239.21.2.163:5002$山东电信
凤凰卫视香港台,http://sunny2017.xyz:7788/rtp/239.21.2.164:5002$山东电信
凤凰卫视香港台,http://www.niuin.com:4022/rtp/239.21.2.164:5002$山东电信
凤凰卫视香港台,http://144.255.16.170:6688/rtp/239.21.2.164:5002$山东电信
凤凰卫视香港台,http://113.120.108.132:4000/rtp/239.21.2.164:5002$山东电信
凤凰卫视香港台,http://123.168.210.194:6777/rtp/239.21.2.164:5002$山东电信
凤凰卫视电影台,http://www.liyajun.top:7088/rtp/239.253.93.81:6247$河北联通
凤凰卫视电影台,http://www.sjwyp.com:4022/rtp/239.254.201.1:5214$河北电信
凤凰卫视电影台,http://share.xlangnan.cn:10316/rtp/239.254.201.1:5214$河北电信
凤凰卫视电影台,http://emby.xlangnan.cn:10316/rtp/239.254.201.1:5214$河北电信
凤凰卫视电影台,http://dsm.xlangnan.cn:10316/rtp/239.254.201.1:5214$河北电信
凤凰卫视电影台,http://60.4.30.55:8077/rtp/239.253.93.81:6247$河北联通
凤凰卫视中文台,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv2
凤凰卫视咨询台,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv3
凤凰卫视中文台,http://r.jdshipin.com/cCCzW
凤凰卫视中文台,http://cdn6.163189.xyz/163189/fhzw
凤凰卫视资讯台,http://r.jdshipin.com/0Rp07
凤凰卫视资讯台,http://cdn6.163189.xyz/163189/fhzx
凤凰卫视香港台,http://r.jdshipin.com/yDoTN
凤凰卫视香港台,https://cdn6.163189.xyz/163189/fhhk
凤凰卫视中文台,http://zmgd.zyrnet.com:8888/hls/110/index.m3u8
凤凰卫视资讯台,http://zmgd.zyrnet.com:8888/hls/109/index.m3u8
凤凰卫视香港台,https://cdn.qd.je/163189/fhhk
香港卫视,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港国际卫视,http://player4.juyun.tv/camera/158562106.m3u8
环球卫视,http://utv1.hqtvzb.com:9999/hls/world.m3u8
香港卫视,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8
凤凰卫视中文台,http://demo1.ruisilink.top:9000/rtp/239.76.253.134:9000
凤凰卫视资讯台,http://demo1.ruisilink.top:9000/rtp/239.76.253.135:9000
汉天卫视,http://38.64.72.148/hls/modn/list/4025/chunklist1.m3u8
华藏卫视,http://61.216.67.119:1935/HZTV/HZTV/playlist.m3u8
汉天卫视,http://38.64.72.148/hls/modn/list/4025/playlist.m3u8
东森卫视,http://mag.trexlive.me:80/play/live.php?extension=ts&mac=00:1A:79:7E:2F:ED&stream=156394
美国城市卫视,http://mag.trexlive.me:80/play/live.php?extension=ts&mac=00:1A:79:7E:2F:ED&stream=156401
美国城市卫视,http://38.64.72.148/hls/modn/list/4028/playlist.m3u8
美国城市卫视,http://38.64.72.148:80/hls/modn/list/4028/chunklist1.m3u8
洪金宝,https://live.ottiptv.cc/huya/11279251
小鬼头,https://live.ottiptv.cc/huya/11352963
刘德华,https://live.ottiptv.cc/huya/11342424
许冠英,https://live.ottiptv.cc/huya/11601972
李连杰,https://live.ottiptv.cc/huya/11342390
甄子丹,https://live.ottiptv.cc/huya/11352935
星爷,https://live.ottiptv.cc/huya/11342412
英叔,https://live.ottiptv.cc/huya/11342421
成龙,https://live.ottiptv.cc/huya/11342386
王晶,https://live.ottiptv.cc/huya/11602058
沈腾,https://live.ottiptv.cc/huya/11601968
黄渤,https://live.ottiptv.cc/huya/11352876
吴京,https://live.ottiptv.cc/huya/11602041
强森,https://live.ottiptv.cc/huya/21059581
怪兽,https://live.ottiptv.cc/huya/21059577
武侠,https://live.ottiptv.cc/huya/11342427
罪犯,https://live.ottiptv.cc/huya/11352962
枪战,https://live.ottiptv.cc/huya/21059579
盗墓,https://live.ottiptv.cc/huya/21059552
贺岁,https://live.ottiptv.cc/huya/11601971
玄幻,https://live.ottiptv.cc/huya/11342414
喜剧,https://live.ottiptv.cc/huya/11352877
港片,https://live.ottiptv.cc/huya/11602043
国产,https://live.ottiptv.cc/huya/11352973
高分动作,https://live.ottiptv.cc/huya/11352884
不挤影院,https://live.ottiptv.cc/huya/11352897
黑帮斗争,https://live.ottiptv.cc/huya/11342419
嫣然影厅,https://live.ottiptv.cc/huya/11601977
女神系列,https://live.ottiptv.cc/huya/11336571
经典女神,https://live.ottiptv.cc/huya/11352909
许氏三杰,https://live.ottiptv.cc/huya/11602033
经典港片,https://live.ottiptv.cc/huya/11352965
镖行天下,https://live.ottiptv.cc/huya/11352969
蘑菇影厅,https://live.ottiptv.cc/huya/11601981
搞笑恐怖,https://live.ottiptv.cc/huya/11601960
死神来了,https://live.ottiptv.cc/huya/11352903
斯坦森,https://live.ottiptv.cc/huya/21059588
